note_id,work_order_id,vessel_id,note_ts,author_role,note_text,language,llm_extracted_json,extracted_subsystem,extracted_failure_mode,extracted_parts,uncertainty_score,created_at
note_5f0a1d89f1f6,wo_25dde6564ebe,ves_bd055c12d566,2021-09-02T14:00:00,tech,Confirmed elec batt failure. Customer reports bilge alarm false trigger. Tech observed voltage drop across main harness. Recommended replace batteries.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_BATT_FAILURE"", ""parts"": [""BATTERY_AGM_100AH""], ""severity"": 3, ""confidence"": 0.91}",ELECTRICAL,ELEC_BATT_FAILURE,"[""BATTERY_AGM_100AH""]",0.09,2021-09-02T14:00:00
note_7ed8d30dd46c,wo_167417fa0482,ves_bd055c12d566,2022-08-02T16:00:00,tech,Confirmed elec batt failure. Customer reports intermittent helm power. Tech observed continuity good but intermittent under load. Recommended replace batteries.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_BATT_FAILURE"", ""parts"": [""BATTERY_AGM_100AH""], ""severity"": 3, ""confidence"": 0.91}",ELECTRICAL,ELEC_BATT_FAILURE,"[""BATTERY_AGM_100AH""]",0.09,2022-08-02T16:00:00
note_9c798388bae5,wo_a65a094434c7,ves_bd055c12d566,2026-04-20T14:00:00,tech,Suspect jet wear ring clearance. Customer reports lower unit noisy. Tech observed drive oil milky after drain. Recommended replace wear ring.,en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""JET_WEAR_RING_CLEARANCE"", ""parts"": [""JET_WEAR_RING""], ""severity"": 3, ""confidence"": 0.62}",PROPULSION,JET_WEAR_RING_CLEARANCE,"[""JET_WEAR_RING""]",0.38,2026-04-20T14:00:00
note_c6aeddcf7969,wo_5b3161c50252,ves_bd055c12d566,2019-04-11T13:00:00,tech,Confirmed eng low compression. Customer reports hard start cold. Tech observed found shredded impeller vanes. Recommended repower engine.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_LOW_COMPRESSION"", ""parts"": [""ENG_LONG_BLOCK_4CYL""], ""severity"": 5, ""confidence"": 0.91}",ENGINE,ENG_LOW_COMPRESSION,"[""ENG_LONG_BLOCK_4CYL""]",0.09,2019-04-11T13:00:00
note_e19f3f7372ad,wo_364652389dd2,ves_bd055c12d566,2026-08-24T13:00:00,tech,Confirmed eng low compression. Customer reports overheat alarm. Tech observed compression down on cyl 3. Recommended repower engine.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_LOW_COMPRESSION"", ""parts"": [""ENG_LONG_BLOCK_4CYL""], ""severity"": 5, ""confidence"": 0.91}",ENGINE,ENG_LOW_COMPRESSION,"[""ENG_LONG_BLOCK_4CYL""]",0.09,2026-08-24T13:00:00
note_fc06c8802e40,wo_fb85640e4283,ves_7d2cec222fa1,2021-03-19T09:00:00,service_writer,Confirmed hull osmosis blistering. Customer reports stress crack at stringer tabbing. Tech observed visible stress cracks at tabbing. Recommended repair osmosis.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_OSMOSIS_BLISTERING"", ""parts"": [""HULL_GELCOAT_KIT""], ""severity"": 3, ""confidence"": 0.91}",HULL,HULL_OSMOSIS_BLISTERING,"[""HULL_GELCOAT_KIT""]",0.09,2021-03-19T09:00:00
note_26a38ead647f,wo_16798514ce90,ves_7d2cec222fa1,2018-07-12T12:00:00,tech,Confirmed fuel pump fail. Customer reports won’t stay primed. Tech observed fuel hose cracked at barb. Recommended replace fuel pump.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_PUMP_FAIL"", ""parts"": [""FUEL_PUMP_HP""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_PUMP_FAIL,"[""FUEL_PUMP_HP""]",0.09,2018-07-12T12:00:00
note_04120bd798c8,wo_e0eb02bbdd69,ves_7d2cec222fa1,2024-09-04T08:00:00,service_writer,Confirmed hull through hull leak. Customer reports blistering below waterline. Tech observed moisture meter elevated around transom. Recommended repair through hull.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_THROUGH_HULL_LEAK"", ""parts"": [""THRUHULL_1IN_BRONZE""], ""severity"": 3, ""confidence"": 0.91}",HULL,HULL_THROUGH_HULL_LEAK,"[""THRUHULL_1IN_BRONZE""]",0.09,2024-09-04T08:00:00
note_997134024b27,wo_f9e9f1d0cffb,ves_7d2cec222fa1,2015-07-05T11:00:00,surveyor,"Suspect steer hose leak. Customer reports steering stiff to port. Tech observed cable binds at full lock. Recommended replace steering hose, bleed hydraulics. Must repair before operating.",en,"{""subsystem"": ""STEERING"", ""failure_mode"": ""STEER_HOSE_LEAK"", ""parts"": [""HYD_STEERING_HOSE_20FT""], ""severity"": 5, ""confidence"": 0.62}",STEERING,STEER_HOSE_LEAK,"[""HYD_STEERING_HOSE_20FT""]",0.38,2015-07-05T11:00:00
note_37e75e3563e1,wo_33465076b3ad,ves_7d2cec222fa1,2024-01-16T11:00:00,tech,Confirmed elec chafe short. Customer reports house bank not charging. Tech observed continuity good but intermittent under load. Recommended rewire section.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_CHAFE_SHORT"", ""parts"": [""BUS_BAR_12V""], ""severity"": 5, ""confidence"": 0.91}",ELECTRICAL,ELEC_CHAFE_SHORT,"[""BUS_BAR_12V""]",0.09,2024-01-16T11:00:00
note_2bc0deab89a6,wo_d5da30545e09,ves_7d2cec222fa1,2018-12-18T16:00:00,tech,Confirmed san clog. Customer reports macerator jammed. Tech observed float switch stuck closed. Recommended clear sanitation clog.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""SAN_CLOG"", ""parts"": [], ""severity"": 3, ""confidence"": 0.91}",AUX,SAN_CLOG,[],0.09,2018-12-18T16:00:00
note_dbb409f49290,wo_e22ce771de65,ves_e8c2634d8622,2019-09-08T08:00:00,tech,Suspect hull through hull leak. Customer reports water intrusion around transom. Tech observed seacock backing plate wet. Recommended repair through hull.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_THROUGH_HULL_LEAK"", ""parts"": [""THRUHULL_1IN_BRONZE""], ""severity"": 3, ""confidence"": 0.62}",HULL,HULL_THROUGH_HULL_LEAK,"[""THRUHULL_1IN_BRONZE""]",0.38,2019-09-08T08:00:00
note_88d897b38741,wo_721d51f0c21e,ves_e8c2634d8622,2019-01-15T09:00:00,tech,"Confirmed steer hose leak. Customer reports helm feels spongy. Tech observed air present during helm bleed. Recommended replace steering hose, bleed hydraulics. Must repair before operating.",en,"{""subsystem"": ""STEERING"", ""failure_mode"": ""STEER_HOSE_LEAK"", ""parts"": [""HYD_STEERING_HOSE_20FT""], ""severity"": 5, ""confidence"": 0.91}",STEERING,STEER_HOSE_LEAK,"[""HYD_STEERING_HOSE_20FT""]",0.09,2019-01-15T09:00:00
note_185854630136,wo_e6370c591ebc,ves_e8c2634d8622,2015-08-18T12:00:00,tech,Suspect eng sensor fail. Customer reports hard start cold. Tech observed verified low raw-water flow at strainer. Recommended replace sensor.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_SENSOR_FAIL"", ""parts"": [""CRANK_POS_SENSOR""], ""severity"": 3, ""confidence"": 0.62}",ENGINE,ENG_SENSOR_FAIL,"[""CRANK_POS_SENSOR""]",0.38,2015-08-18T12:00:00
note_ad52e030099c,wo_9e13bd6aa4bc,ves_e8c2634d8622,2016-12-08T11:00:00,service_writer,"Confirmed prop bellows breach. Customer reports vibration underway. Tech observed bellows split at clamp. Recommended repair bellows, repair gimbal.",en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""PROP_BELLOWS_BREACH"", ""parts"": [""BELLOWS_EXHAUST"", ""UJOINT_SET""], ""severity"": 3, ""confidence"": 0.91}",PROPULSION,PROP_BELLOWS_BREACH,"[""BELLOWS_EXHAUST"", ""UJOINT_SET""]",0.09,2016-12-08T11:00:00
note_b75e7f98d6ac,wo_6919e1844094,ves_e8c2634d8622,2022-01-08T13:00:00,tech,Suspect elec corrosion terminal. Customer reports house bank not charging. Tech observed continuity good but intermittent under load. Recommended clean reterm connectors.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_CORROSION_TERMINAL"", ""parts"": [], ""severity"": 3, ""confidence"": 0.62}",ELECTRICAL,ELEC_CORROSION_TERMINAL,[],0.38,2022-01-08T13:00:00
note_be9bb72d8a39,wo_8f19c103b7f6,ves_e8c2634d8622,2023-06-08T09:00:00,tech,Confirmed fuel pump fail. Customer reports fuel smell in bilge. Tech observed water present in separator bowl. Recommended replace fuel pump.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_PUMP_FAIL"", ""parts"": [""FUEL_PUMP_LP""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_PUMP_FAIL,"[""FUEL_PUMP_LP""]",0.09,2023-06-08T09:00:00
note_c7d2fb80ae21,wo_dfb41ac0e802,ves_e8c2634d8622,2019-01-13T12:00:00,tech,Confirmed elec antenna fail. Customer reports depth sounder no reading. Tech observed MFD voltage drops during start. Recommended replace antenna.,en,"{""subsystem"": ""NAV"", ""failure_mode"": ""ELEC_ANTENNA_FAIL"", ""parts"": [], ""severity"": 3, ""confidence"": 0.91}",NAV,ELEC_ANTENNA_FAIL,[],0.09,2019-01-13T12:00:00
note_6639b9df1b19,wo_c66d1f66a07c,ves_e8c2634d8622,2016-11-15T14:00:00,tech,Confirmed san hose permeation. Customer reports AC raw-water flow low. Tech observed pump cycles with no faucet demand. Recommended replace san hose.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""SAN_HOSE_PERMEATION"", ""parts"": [""SANITATION_HOSE_10FT""], ""severity"": 3, ""confidence"": 0.91}",AUX,SAN_HOSE_PERMEATION,"[""SANITATION_HOSE_10FT""]",0.09,2016-11-15T14:00:00
note_c15f6067c6ab,wo_d1a5841205fe,ves_e8c2634d8622,2024-06-22T16:00:00,tech,Confirmed steer seal fail. Customer reports helm feels spongy. Tech observed cable binds at full lock. Recommended rebuild cylinder. Must repair before operating.,en,"{""subsystem"": ""STEERING"", ""failure_mode"": ""STEER_SEAL_FAIL"", ""parts"": [""HYD_STEERING_CYL""], ""severity"": 5, ""confidence"": 0.91}",STEERING,STEER_SEAL_FAIL,"[""HYD_STEERING_CYL""]",0.09,2024-06-22T16:00:00
note_979024e11a35,wo_02fe9ea1d036,ves_e8c2634d8622,2017-11-01T08:00:00,tech,Confirmed steer air in system. Customer reports helm feels spongy. Tech observed air present during helm bleed. Recommended bleed hydraulics. Must repair before operating.,en,"{""subsystem"": ""STEERING"", ""failure_mode"": ""STEER_AIR_IN_SYSTEM"", ""parts"": [], ""severity"": 3, ""confidence"": 0.91}",STEERING,STEER_AIR_IN_SYSTEM,[],0.09,2017-11-01T08:00:00
note_c01c854c1cbe,wo_a098b55c14f9,ves_9901cdb4335a,2023-12-07T11:00:00,tech,Suspect fuel line crack. Customer reports won’t stay primed. Tech observed fuel hose cracked at barb. Recommended replace fuel lines.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_LINE_CRACK"", ""parts"": [""FUEL_LINE_A1_10FT""], ""severity"": 3, ""confidence"": 0.62}",FUEL,FUEL_LINE_CRACK,"[""FUEL_LINE_A1_10FT""]",0.38,2023-12-07T11:00:00
note_51b0121e9af2,wo_2dd4ac3d9d67,ves_9901cdb4335a,2022-10-20T16:00:00,surveyor,Confirmed san clog. Customer reports freshwater pump cycles. Tech observed raw-water strainer fouled. Recommended clear sanitation clog.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""SAN_CLOG"", ""parts"": [], ""severity"": 3, ""confidence"": 0.91}",AUX,SAN_CLOG,[],0.09,2022-10-20T16:00:00
note_171c5597531b,wo_47cbb7aff485,ves_9901cdb4335a,2016-07-14T09:00:00,service_writer,Confirmed bilge pump fail. Customer reports head odor persistent. Tech observed pump cycles with no faucet demand. Recommended replace bilge pump.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""BILGE_PUMP_FAIL"", ""parts"": [""BILGE_FLOAT_SWITCH""], ""severity"": 3, ""confidence"": 0.91}",AUX,BILGE_PUMP_FAIL,"[""BILGE_FLOAT_SWITCH""]",0.09,2016-07-14T09:00:00
note_e1c30464b07d,wo_dddd01846d35,ves_9901cdb4335a,2025-04-15T08:00:00,tech,Confirmed exh riser leak backflow. Customer reports loss of power at WOT. Tech observed compression down on cyl 3. Recommended replace exhaust risers.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""EXH_RISER_LEAK_BACKFLOW"", ""parts"": [""EXHAUST_RISER_V8""], ""severity"": 3, ""confidence"": 0.91}",ENGINE,EXH_RISER_LEAK_BACKFLOW,"[""EXHAUST_RISER_V8""]",0.09,2025-04-15T08:00:00
note_e99ea4af8d11,wo_96de4dd358ff,ves_9901cdb4335a,2018-05-19T15:00:00,tech,"Confirmed prop bellows breach. Customer reports prop slip/cavitation. Tech observed shaft runout above spec. Recommended repair bellows, repair gimbal.",en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""PROP_BELLOWS_BREACH"", ""parts"": [""BELLOWS_EXHAUST"", ""UJOINT_SET""], ""severity"": 3, ""confidence"": 0.91}",PROPULSION,PROP_BELLOWS_BREACH,"[""BELLOWS_EXHAUST"", ""UJOINT_SET""]",0.09,2018-05-19T15:00:00
note_063774ad06a8,wo_c62e7b1ad362,ves_9901cdb4335a,2015-05-07T16:00:00,tech,Suspect eng head gasket. Customer reports loss of power at WOT. Tech observed compression down on cyl 3. Recommended rebuild top end.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_HEAD_GASKET"", ""parts"": [""HEAD_GASKET_SET_V8""], ""severity"": 5, ""confidence"": 0.62}",ENGINE,ENG_HEAD_GASKET,"[""HEAD_GASKET_SET_V8""]",0.38,2015-05-07T16:00:00
note_daa95f45b440,wo_1f55dc29c828,ves_9fc9f7550249,2016-09-10T15:00:00,tech,Suspect eng sensor fail. Customer reports loss of power at WOT. Tech observed compression down on cyl 3. Recommended replace sensor.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_SENSOR_FAIL"", ""parts"": [""CRANK_POS_SENSOR""], ""severity"": 3, ""confidence"": 0.62}",ENGINE,ENG_SENSOR_FAIL,"[""CRANK_POS_SENSOR""]",0.38,2016-09-10T15:00:00
note_2fa61506aeed,wo_d0ce1ff776e0,ves_9fc9f7550249,2015-12-16T14:00:00,tech,Confirmed elec chafe short. Customer reports shore power breaker trips. Tech observed continuity good but intermittent under load. Recommended rewire section.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_CHAFE_SHORT"", ""parts"": [""BUS_BAR_12V""], ""severity"": 5, ""confidence"": 0.91}",ELECTRICAL,ELEC_CHAFE_SHORT,"[""BUS_BAR_12V""]",0.09,2015-12-16T14:00:00
note_ee7a6a4e4f15,wo_5b8f24125744,ves_9fc9f7550249,2021-10-12T11:00:00,tech,Confirmed elec chafe short. Customer reports house bank not charging. Tech observed shore inlet shows heat damage. Recommended rewire section.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_CHAFE_SHORT"", ""parts"": [""BUS_BAR_12V""], ""severity"": 5, ""confidence"": 0.91}",ELECTRICAL,ELEC_CHAFE_SHORT,"[""BUS_BAR_12V""]",0.09,2021-10-12T11:00:00
note_e0c839ea0b06,wo_f068afe89c9a,ves_f2a8e4bc1867,2025-04-18T10:00:00,tech,Confirmed prop cutlass wear. Customer reports lower unit noisy. Tech observed drive oil milky after drain. Recommended replace cutlass brg.,en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""PROP_CUTLASS_WEAR"", ""parts"": [""INB_CUTLASS_BRG""], ""severity"": 3, ""confidence"": 0.91}",PROPULSION,PROP_CUTLASS_WEAR,"[""INB_CUTLASS_BRG""]",0.09,2025-04-18T10:00:00
note_82fa7d5203f3,wo_fe9eceae8c94,ves_f2a8e4bc1867,2019-03-16T14:00:00,tech,Confirmed eng low compression. Customer reports coolant temp high. Tech observed riser temps elevated starboard bank. Recommended repower engine.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_LOW_COMPRESSION"", ""parts"": [""ENG_LONG_BLOCK_V8""], ""severity"": 5, ""confidence"": 0.91}",ENGINE,ENG_LOW_COMPRESSION,"[""ENG_LONG_BLOCK_V8""]",0.09,2019-03-16T14:00:00
note_0cbc36f7c081,wo_f85a17e89ac5,ves_f2a8e4bc1867,2018-04-02T10:00:00,tech,"Confirmed prop bellows breach. Customer reports drive oil milky. Tech observed drive oil milky after drain. Recommended repair bellows, repair gimbal.",en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""PROP_BELLOWS_BREACH"", ""parts"": [""BELLOWS_EXHAUST"", ""GIMBAL_BEARING""], ""severity"": 3, ""confidence"": 0.91}",PROPULSION,PROP_BELLOWS_BREACH,"[""BELLOWS_EXHAUST"", ""GIMBAL_BEARING""]",0.09,2018-04-02T10:00:00
note_21bdaf4bd556,wo_606e0fc1a003,ves_f2a8e4bc1867,2015-05-24T12:00:00,tech,Confirmed eng head gasket. Customer reports overheat alarm. Tech observed riser temps elevated starboard bank. Recommended rebuild top end.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_HEAD_GASKET"", ""parts"": [""HEAD_GASKET_SET_V8""], ""severity"": 5, ""confidence"": 0.91}",ENGINE,ENG_HEAD_GASKET,"[""HEAD_GASKET_SET_V8""]",0.09,2015-05-24T12:00:00
note_a39145b6bfaa,wo_afeed340d9da,ves_f2a8e4bc1867,2024-03-22T16:00:00,owner,Suspect exh riser leak backflow. Customer reports loss of power at WOT. Tech observed verified low raw-water flow at strainer. Recommended replace exhaust risers.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""EXH_RISER_LEAK_BACKFLOW"", ""parts"": [""EXHAUST_RISER_V8""], ""severity"": 3, ""confidence"": 0.62}",ENGINE,EXH_RISER_LEAK_BACKFLOW,"[""EXHAUST_RISER_V8""]",0.38,2024-03-22T16:00:00
note_0314074fb1d7,wo_d14d9591279e,ves_f2a8e4bc1867,2021-12-13T11:00:00,tech,"Confirmed fuel water contam. Customer reports fuel smell in bilge. Tech observed pickup screen restricted. Recommended replace filter separator, tank clean.",en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_WATER_CONTAM"", ""parts"": [""FUEL_FILTER_SEPARATOR""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_WATER_CONTAM,"[""FUEL_FILTER_SEPARATOR""]",0.09,2021-12-13T11:00:00
note_5c706bfdc4e3,wo_9d030643293b,ves_f2a8e4bc1867,2015-01-09T14:00:00,tech,Confirmed prop bent shaft. Customer reports vibration underway. Tech observed bellows split at clamp. Recommended repair shaft align.,en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""PROP_BENT_SHAFT"", ""parts"": [""SHAFT_1_25_SS""], ""severity"": 3, ""confidence"": 0.91}",PROPULSION,PROP_BENT_SHAFT,"[""SHAFT_1_25_SS""]",0.09,2015-01-09T14:00:00
note_4e4b007550c6,wo_07d06a48d3ff,ves_f2a8e4bc1867,2016-06-01T09:00:00,tech,Suspect hull stringer delam. Customer reports water intrusion around transom. Tech observed moisture meter elevated around transom. Recommended repair stringers.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_STRINGER_DELAM"", ""parts"": [""HULL_GELCOAT_KIT""], ""severity"": 5, ""confidence"": 0.62}",HULL,HULL_STRINGER_DELAM,"[""HULL_GELCOAT_KIT""]",0.38,2016-06-01T09:00:00
note_382638b7dc4f,wo_20bb3aadd7f1,ves_653ca9edb10d,2023-02-02T10:00:00,surveyor,"Confirmed ob lower unit water intrusion. Customer reports lower unit noisy. Tech observed wear ring clearance excessive. Recommended reseal lower unit, replace gear oil.",en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""OB_LOWER_UNIT_WATER_INTRUSION"", ""parts"": [""OB_GEARCASE_SEAL_KIT""], ""severity"": 3, ""confidence"": 0.91}",PROPULSION,OB_LOWER_UNIT_WATER_INTRUSION,"[""OB_GEARCASE_SEAL_KIT""]",0.09,2023-02-02T10:00:00
note_e8de9c6c6af6,wo_b2a81bfc836c,ves_653ca9edb10d,2026-10-13T15:00:00,service_writer,Confirmed fuel pump fail. Customer reports poor idle. Tech observed pickup screen restricted. Recommended replace fuel pump.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_PUMP_FAIL"", ""parts"": [""FUEL_PUMP_LP""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_PUMP_FAIL,"[""FUEL_PUMP_LP""]",0.09,2026-10-13T15:00:00
note_ee8c590b4f81,wo_5a4432950799,ves_6ac33aefe6ff,2019-10-13T10:00:00,tech,"Suspect eng overheat impeller. Customer reports coolant temp high. Tech observed found shredded impeller vanes. Recommended replace impeller, replace thermostat.",en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_OVERHEAT_IMPELLER"", ""parts"": [""OB_WATER_PUMP_KIT"", ""THERMOSTAT_MARINE""], ""severity"": 4, ""confidence"": 0.62}",ENGINE,ENG_OVERHEAT_IMPELLER,"[""OB_WATER_PUMP_KIT"", ""THERMOSTAT_MARINE""]",0.38,2019-10-13T10:00:00
note_9bd8fe53fc47,wo_79cfa8612faf,ves_6ac33aefe6ff,2020-11-25T11:00:00,tech,Suspect exh riser leak backflow. Customer reports loss of power at WOT. Tech observed found shredded impeller vanes. Recommended replace exhaust risers.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""EXH_RISER_LEAK_BACKFLOW"", ""parts"": [""EXHAUST_RISER_V8""], ""severity"": 3, ""confidence"": 0.62}",ENGINE,EXH_RISER_LEAK_BACKFLOW,"[""EXHAUST_RISER_V8""]",0.38,2020-11-25T11:00:00
note_f571f686a188,wo_3c34dac7e8a4,ves_6ac33aefe6ff,2017-07-25T15:00:00,tech,Confirmed jet wear ring clearance. Customer reports vibration underway. Tech observed shaft runout above spec. Recommended replace wear ring.,en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""JET_WEAR_RING_CLEARANCE"", ""parts"": [""JET_WEAR_RING""], ""severity"": 3, ""confidence"": 0.91}",PROPULSION,JET_WEAR_RING_CLEARANCE,"[""JET_WEAR_RING""]",0.09,2017-07-25T15:00:00
note_0fb5ade98f82,wo_3bdf06517ace,ves_6ac33aefe6ff,2025-10-09T13:00:00,tech,Confirmed hull transom rot. Customer reports soft deck near helm. Tech observed percussion sounding dull on deck panel. Recommended repair transom.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_TRANSOM_ROT"", ""parts"": [""HULL_GELCOAT_KIT""], ""severity"": 5, ""confidence"": 0.91}",HULL,HULL_TRANSOM_ROT,"[""HULL_GELCOAT_KIT""]",0.09,2025-10-09T13:00:00
note_32183315e6c2,wo_1c3df327da35,ves_6ac33aefe6ff,2020-09-22T15:00:00,tech,Confirmed hvac raw water flow. Customer reports head odor persistent. Tech observed raw-water strainer fouled. Recommended clean ac strainer.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""HVAC_RAW_WATER_FLOW"", ""parts"": [""AC_RAW_WATER_PUMP""], ""severity"": 3, ""confidence"": 0.91}",AUX,HVAC_RAW_WATER_FLOW,"[""AC_RAW_WATER_PUMP""]",0.09,2020-09-22T15:00:00
note_28f76555e05c,wo_db9af7d32e13,ves_6ac33aefe6ff,2024-07-13T14:00:00,service_writer,Confirmed steer cable bind. Customer reports steering stiff to port. Tech observed hose seep at fitting under pressure. Recommended replace steering cable. Must repair before operating.,en,"{""subsystem"": ""STEERING"", ""failure_mode"": ""STEER_CABLE_BIND"", ""parts"": [""STEERING_CABLE_16FT""], ""severity"": 3, ""confidence"": 0.91}",STEERING,STEER_CABLE_BIND,"[""STEERING_CABLE_16FT""]",0.09,2024-07-13T14:00:00
